01/06/2010	26.6244297
01/07/2010	26.94574547
01/08/2010	29.24093056
01/09/2010	29.78796387
01/10/2010	29.40987206
01/11/2010	26.43353271
01/12/2010	22.91716385
01/01/2011	20.3763237
01/02/2011	19.58263969
01/03/2011	20.54389763
01/04/2011	22.93160057
01/05/2011	25.4770031
01/06/2011	27.5310955
01/07/2011	29.33390236
01/08/2011	30.73596954
01/09/2011	31.17143059
01/10/2011	30.45467567
01/11/2011	27.60043716
01/12/2011	22.5085125
01/01/2012	21.61628914
01/02/2012	21.19675636
01/03/2012	21.08747864
01/04/2012	22.89166641
01/05/2012	24.84451485
01/06/2012	26.52633095
01/07/2012	29.20686531
01/08/2012	30.25048447
01/09/2012	30.6483326
01/10/2012	29.95609283
01/11/2012	27.79589462
01/12/2012	24.61316299
01/01/2013	21.92590332
01/02/2013	21.17396355
01/03/2013	21.30135536
01/04/2013	22.77353477
01/05/2013	24.85603523
01/06/2013	26.04110527
01/07/2013	27.85606003
01/08/2013	29.16703224
01/09/2013	29.88659668
01/10/2013	29.29748535
01/11/2013	27.04273415
01/12/2013	23.97493172
01/01/2014	22.47457695
01/02/2014	23.33010864
01/03/2014	23.78138733
01/04/2014	24.94229698
01/05/2014	26.53471375
01/06/2014	28.4098587
01/07/2014	30.40374565
01/08/2014	30.7207756
01/09/2014	30.13220215
01/10/2014	29.21577644
01/11/2014	27.27920341
01/12/2014	24.7906723
01/01/2015	22.59067535
01/02/2015	22.95725441
01/03/2015	23.56818962
01/04/2015	24.65596962
01/05/2015	25.50396538
01/06/2015	27.71333122
01/07/2015	30.08025932
01/08/2015	30.60813141
01/09/2015	30.47692871
01/10/2015	30.38350868
01/11/2015	27.94020271
01/12/2015	24.95713043
01/01/2016	23.88722229
01/02/2016	22.89824295
01/03/2016	23.02080727
01/04/2016	24.03300095
01/05/2016	25.63725853
01/06/2016	26.00667
01/07/2016	28.56355095
01/08/2016	29.7045784
01/09/2016	29.69333458
01/10/2016	30.05470848
01/11/2016	28.26433563
01/12/2016	24.5937748
01/01/2017	21.59848404
01/02/2017	20.94485855
01/03/2017	22.13415909
01/04/2017	23.80516815
01/05/2017	24.71464729
01/06/2017	26.40146828
01/07/2017	28.53228951
01/08/2017	30.35816193
01/09/2017	29.12293053
01/10/2017	29.86245155
01/11/2017	28.02743721
01/12/2017	24.786026
01/01/2018	22.46967316
01/02/2018	22.04114151
01/03/2018	22.32548332
01/04/2018	22.60587692
01/05/2018	26.23903465
01/06/2018	26.3212986
01/07/2018	28.71619415
01/08/2018	30.36493874
01/09/2018	30.30686569
01/10/2018	29.2469635
01/11/2018	27.0750351
01/12/2018	24.21967888
